./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/810201.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/810202.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/810203.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/810204.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/810205.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/810201.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/810202.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/810203.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/810204.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/810205.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/810201.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/810202.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/810203.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/810204.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/810205.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/810201.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/810202.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/810203.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/810204.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/810205.bmp,0
./dataset/MMU-Iris-2/800205.bmp,./dataset/MMU-Iris-2/810201.bmp,0
./dataset/MMU-Iris-2/800205.bmp,./dataset/MMU-Iris-2/810202.bmp,0
./dataset/MMU-Iris-2/800205.bmp,./dataset/MMU-Iris-2/810203.bmp,0
./dataset/MMU-Iris-2/800205.bmp,./dataset/MMU-Iris-2/810204.bmp,0
./dataset/MMU-Iris-2/800205.bmp,./dataset/MMU-Iris-2/810205.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/820201.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/820202.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/820203.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/820204.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/820205.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/820201.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/820202.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/820203.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/820204.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/820205.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/820201.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/820202.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/820203.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/820204.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/820205.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/820201.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/820202.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/820203.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/820204.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/820205.bmp,0
./dataset/MMU-Iris-2/800205.bmp,./dataset/MMU-Iris-2/820201.bmp,0
./dataset/MMU-Iris-2/800205.bmp,./dataset/MMU-Iris-2/820202.bmp,0
./dataset/MMU-Iris-2/800205.bmp,./dataset/MMU-Iris-2/820203.bmp,0
./dataset/MMU-Iris-2/800205.bmp,./dataset/MMU-Iris-2/820204.bmp,0
./dataset/MMU-Iris-2/800205.bmp,./dataset/MMU-Iris-2/820205.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/830201.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/830202.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/830203.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/830204.bmp,0
./dataset/MMU-Iris-2/800201.bmp,./dataset/MMU-Iris-2/830205.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/830201.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/830202.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/830203.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/830204.bmp,0
./dataset/MMU-Iris-2/800202.bmp,./dataset/MMU-Iris-2/830205.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/830201.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/830202.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/830203.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/830204.bmp,0
./dataset/MMU-Iris-2/800203.bmp,./dataset/MMU-Iris-2/830205.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/830201.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/830202.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/830203.bmp,0
./dataset/MMU-Iris-2/800204.bmp,./dataset/MMU-Iris-2/830204.bmp,0
