./dataset/MMU-Iris-2/450202.bmp,./dataset/MMU-Iris-2/450204.bmp,1
./dataset/MMU-Iris-2/250102.bmp,./dataset/MMU-Iris-2/450103.bmp,0
./dataset/MMU-Iris-2/050104.bmp,./dataset/MMU-Iris-2/950101.bmp,0
./dataset/MMU-Iris-2/230203.bmp,./dataset/MMU-Iris-2/020201.bmp,0
./dataset/MMU-Iris-2/700202.bmp,./dataset/MMU-Iris-2/690202.bmp,0
./dataset/MMU-Iris-2/040105.bmp,./dataset/MMU-Iris-2/620101.bmp,0
./dataset/MMU-Iris-2/340201.bmp,./dataset/MMU-Iris-2/340203.bmp,1
./dataset/MMU-Iris-2/630103.bmp,./dataset/MMU-Iris-2/570103.bmp,0
./dataset/MMU-Iris-2/300201.bmp,./dataset/MMU-Iris-2/300204.bmp,1
./dataset/MMU-Iris-2/190102.bmp,./dataset/MMU-Iris-2/530101.bmp,0
./dataset/MMU-Iris-2/020202.bmp,./dataset/MMU-Iris-2/020205.bmp,1
./dataset/MMU-Iris-2/470205.bmp,./dataset/MMU-Iris-2/260201.bmp,0
./dataset/MMU-Iris-2/870202.bmp,./dataset/MMU-Iris-2/180203.bmp,0
./dataset/MMU-Iris-2/150203.bmp,./dataset/MMU-Iris-2/150205.bmp,1
./dataset/MMU-Iris-2/350103.bmp,./dataset/MMU-Iris-2/350105.bmp,1
./dataset/MMU-Iris-2/290205.bmp,./dataset/MMU-Iris-2/060203.bmp,0
./dataset/MMU-Iris-2/890202.bmp,./dataset/MMU-Iris-2/890204.bmp,1
./dataset/MMU-Iris-2/350104.bmp,./dataset/MMU-Iris-2/080101.bmp,0
./dataset/MMU-Iris-2/060202.bmp,./dataset/MMU-Iris-2/060203.bmp,1
./dataset/MMU-Iris-2/500202.bmp,./dataset/MMU-Iris-2/450205.bmp,0
./dataset/MMU-Iris-2/750101.bmp,./dataset/MMU-Iris-2/750105.bmp,1
./dataset/MMU-Iris-2/010101.bmp,./dataset/MMU-Iris-2/510101.bmp,0
./dataset/MMU-Iris-2/710104.bmp,./dataset/MMU-Iris-2/150105.bmp,0
./dataset/MMU-Iris-2/370103.bmp,./dataset/MMU-Iris-2/370105.bmp,1
./dataset/MMU-Iris-2/360103.bmp,./dataset/MMU-Iris-2/360105.bmp,1
./dataset/MMU-Iris-2/760203.bmp,./dataset/MMU-Iris-2/250205.bmp,0
