./dataset/MMU-Iris-2/010101.bmp,./dataset/MMU-Iris-2/010102.bmp,1
./dataset/MMU-Iris-2/010101.bmp,./dataset/MMU-Iris-2/010103.bmp,1
./dataset/MMU-Iris-2/010101.bmp,./dataset/MMU-Iris-2/010104.bmp,1
./dataset/MMU-Iris-2/010101.bmp,./dataset/MMU-Iris-2/010105.bmp,1
./dataset/MMU-Iris-2/010102.bmp,./dataset/MMU-Iris-2/010103.bmp,1
./dataset/MMU-Iris-2/010102.bmp,./dataset/MMU-Iris-2/010104.bmp,1
./dataset/MMU-Iris-2/010102.bmp,./dataset/MMU-Iris-2/010105.bmp,1
./dataset/MMU-Iris-2/010103.bmp,./dataset/MMU-Iris-2/010104.bmp,1
./dataset/MMU-Iris-2/010103.bmp,./dataset/MMU-Iris-2/010105.bmp,1
./dataset/MMU-Iris-2/010104.bmp,./dataset/MMU-Iris-2/010105.bmp,1
./dataset/MMU-Iris-2/020101.bmp,./dataset/MMU-Iris-2/020102.bmp,1
./dataset/MMU-Iris-2/020101.bmp,./dataset/MMU-Iris-2/020103.bmp,1
./dataset/MMU-Iris-2/020101.bmp,./dataset/MMU-Iris-2/020104.bmp,1
./dataset/MMU-Iris-2/020101.bmp,./dataset/MMU-Iris-2/020105.bmp,1
./dataset/MMU-Iris-2/020102.bmp,./dataset/MMU-Iris-2/020103.bmp,1
./dataset/MMU-Iris-2/020102.bmp,./dataset/MMU-Iris-2/020104.bmp,1
./dataset/MMU-Iris-2/020102.bmp,./dataset/MMU-Iris-2/020105.bmp,1
./dataset/MMU-Iris-2/020103.bmp,./dataset/MMU-Iris-2/020104.bmp,1
./dataset/MMU-Iris-2/020103.bmp,./dataset/MMU-Iris-2/020105.bmp,1
./dataset/MMU-Iris-2/020104.bmp,./dataset/MMU-Iris-2/020105.bmp,1
./dataset/MMU-Iris-2/030101.bmp,./dataset/MMU-Iris-2/030102.bmp,1
./dataset/MMU-Iris-2/030101.bmp,./dataset/MMU-Iris-2/030103.bmp,1
./dataset/MMU-Iris-2/030101.bmp,./dataset/MMU-Iris-2/030104.bmp,1
./dataset/MMU-Iris-2/030101.bmp,./dataset/MMU-Iris-2/030105.bmp,1
./dataset/MMU-Iris-2/030102.bmp,./dataset/MMU-Iris-2/030103.bmp,1
./dataset/MMU-Iris-2/030102.bmp,./dataset/MMU-Iris-2/030104.bmp,1
./dataset/MMU-Iris-2/030102.bmp,./dataset/MMU-Iris-2/030105.bmp,1
./dataset/MMU-Iris-2/030103.bmp,./dataset/MMU-Iris-2/030104.bmp,1
./dataset/MMU-Iris-2/030103.bmp,./dataset/MMU-Iris-2/030105.bmp,1
./dataset/MMU-Iris-2/030104.bmp,./dataset/MMU-Iris-2/030105.bmp,1
./dataset/MMU-Iris-2/040101.bmp,./dataset/MMU-Iris-2/040102.bmp,1
